net,traffic,scheme,lam,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
4,memoryless,dbaps,0.8,13.016,542.4952000000001,0.0685023865023865,0.8904646464646464,49.897507477567295,113.0,28.5,61.332,0.5542199930819786,0.6397780623132736,0,0.3872382851445663,1.0
5,memoryless,dbaps,0.8,14.036,541.7407541666668,0.06263996489621489,0.8785416666666667,47.301989528795815,114.0,27.916,60.632,0.5540529046525474,0.6467838860449588,0,0.3625130890052356,1.0
6,memoryless,dbaps,0.8,14.168,542.1783797979798,0.06285603470603471,0.8871111111111111,49.008953442101074,115.0,28.268,61.392,0.5556552962298025,0.6497706422018349,0,0.3706725029844807,1.0
7,memoryless,dbaps,0.8,12.644,538.9153494949494,0.06603651903651904,0.8338181818181818,49.474036511156186,113.0,29.02,60.344,0.5531969309462915,0.6424778761061947,0,0.39087221095334684,1.0
8,memoryless,dbaps,0.8,15.948,539.0214626262625,0.05234981198902767,0.8340606060606061,50.26370757180157,116.0,28.788,61.124,0.556505136830621,0.6511409080216419,0,0.37497489455714,1.0
9,memoryless,dbaps,0.8,15.656,540.2178626262627,0.05488669725336391,0.8546666666666668,50.91035175879397,117.0,29.144,60.884,0.5557981138665735,0.6470976253298153,0,0.3798994974874372,1.0
10,memoryless,dbaps,0.8,15.268,544.0483272727274,0.06034785385275582,0.9163636363636363,49.30381526104418,117.0,28.996,62.12,0.5527513446421183,0.6435155412647374,0,0.36887550200803215,1.0
11,memoryless,dbaps,0.8,15.484,541.7289454545455,0.05685768469003763,0.8825454545454545,50.34861082944636,116.0,29.532,62.612,0.5517892465383923,0.6391046139789859,0,0.3751774487933482,1.0
12,memoryless,dbaps,0.8,12.288,540.8563393939395,0.07078931169840261,0.8656565656565656,47.68360419666735,112.0,28.764,61.252,0.5523398493695524,0.6449357094518385,0,0.37584859082493316,1.0
13,memoryless,dbaps,0.8,14.132,541.9715232323233,0.062333977133977134,0.8797979797979798,48.9502,114.0,28.288,61.952,0.5511777301927195,0.6378142076502732,0,0.3764,1.0
14,memoryless,dbaps,0.8,13.596,539.9483393939394,0.06305587930587932,0.8556767676767677,48.79420171498571,114.0,29.312,61.016,0.5522692503824579,0.6440677966101694,0,0.3805634953042058,1.0
15,memoryless,dbaps,0.8,13.436,541.9589575757576,0.06581217637581273,0.8822626262626262,48.031959798994976,114.0,28.932,62.644,0.5541475689763637,0.6421221129659272,0,0.36904522613065327,1.0
16,memoryless,dbaps,0.8,13.824,542.4609432098766,0.06437249581694025,0.8896296296296297,49.203244040304746,114.0,22.576,50.068,0.5553606665204999,0.643329658213892,0,0.38264929958220695,1.0
17,memoryless,dbaps,0.8,14.496,542.4993041666667,0.061010548356871884,0.8909583333333333,48.27635447291054,115.0,28.032,61.26,0.5518992102294096,0.6402527953330093,0,0.3658126837463251,1.0
18,memoryless,dbaps,0.8,14.32,541.6854828282828,0.061367757950110895,0.8772929292929293,48.43615523828675,114.0,28.572,62.328,0.5552790615001777,0.6418408181413962,0,0.3772370802332596,1.0
19,memoryless,dbaps,0.8,14.624,541.8254101010102,0.06030565142918084,0.8811313131313132,48.71915064102564,115.0,28.456,62.084,0.5535901010805159,0.6416887709991158,0,0.37159455128205127,1.0
20,memoryless,dbaps,0.8,12.924,542.3787757575758,0.06885979071433619,0.8892929292929294,47.332305795314426,113.0,28.368,61.492,0.5537260955321156,0.6519935469002074,0,0.3664200575421291,1.0
21,memoryless,dbaps,0.8,13.416,543.3488404040404,0.06711353091353091,0.9035151515151515,50.08600405679513,114.0,28.096,61.272,0.552640722724114,0.6408199643493762,0,0.38235294117647056,1.0
22,memoryless,dbaps,0.8,13.124,541.4521333333333,0.06687168803418803,0.8775,50.35408725116476,113.0,27.976,59.136,0.5520291363163371,0.640107430617726,0,0.3915713680643795,1.0
23,memoryless,dbaps,0.8,14.468,544.1244708333335,0.0627257802960928,0.9212916666666666,50.29350149636597,116.0,28.4,60.924,0.5520852814662428,0.6417652859960552,0,0.36896109448482256,1.0
24,memoryless,dbaps,0.8,13.176,541.0675555555557,0.06601556154283426,0.8711515151515151,49.52453058752271,114.0,28.156,60.204,0.5535238771524942,0.6483230987246102,0,0.38340399757722593,1.0
25,memoryless,dbaps,0.8,13.684,539.8021510204082,0.062201257755849594,0.8516326530612245,48.061090610906106,113.0,29.188,60.576,0.5525810952214859,0.6478281177020084,0,0.3726937269372694,1.0
26,memoryless,dbaps,0.8,15.152,540.7310303030304,0.056979260499848736,0.8648080808080808,49.62878482034719,115.0,28.46,61.484,0.5542224702380952,0.6431261770244822,0,0.37828017763423494,1.0
27,memoryless,dbaps,0.8,13.148,543.0739313131314,0.06791847041847042,0.8963232323232323,46.96875,114.0,27.96,62.68,0.5524625267665952,0.6421248835041938,0,0.3681451612903226,1.0
28,memoryless,dbaps,0.8,13.532,539.8275919191918,0.062483146483146484,0.8465050505050505,49.839886501824076,114.0,28.304,60.788,0.5521599861483855,0.6408181613845808,0,0.39156870693149576,1.0
29,memoryless,dbaps,0.8,14.768,541.7144606060607,0.060059932659932654,0.8845656565656566,48.39366983864294,114.0,29.516,62.544,0.5518541797611565,0.6418672501823487,0,0.36739760033098884,1.0
30,memoryless,dbaps,0.8,12.444,541.9666391304348,0.07093886089755654,0.8883913043478261,51.73899647887324,114.0,26.436,55.584,0.5540229885057472,0.6441441441441441,0,0.4005281690140845,1.0
31,memoryless,dbaps,0.8,12.712,541.6026666666668,0.06887605525787345,0.8776565656565657,49.15229540918164,113.0,28.68,61.456,0.5538394415357766,0.6427312775330396,0,0.38163672654690617,1.0
32,memoryless,dbaps,0.8,15.26,540.9618020202022,0.05695399469811235,0.8709898989898991,50.22310030395137,115.0,29.552,62.144,0.551815690304899,0.6381722780935724,0,0.3807497467071935,1.0
33,memoryless,dbaps,0.8,14.628,545.4979272727273,0.0643055533790828,0.9389898989898989,46.93337346979731,114.89999999999964,28.14,63.8,0.5551617593602326,0.6497880357983985,0,0.34758177804535423,1.0
34,memoryless,dbaps,0.8,13.736,542.6668161616162,0.06500261405261407,0.8944646464646464,48.337303189341945,114.0,28.2,61.628,0.5567228826836236,0.6558206796818511,0,0.364553895841744,1.0
35,memoryless,dbaps,0.8,18.408,537.6433858585859,0.044550395102703005,0.8114747474747475,51.49876441515651,119.0,29.828,62.324,0.5524727414330218,0.6420311714429362,0,0.3768533772652389,1.0
36,memoryless,dbaps,0.8,14.324,537.8295416666667,0.057420697654061624,0.8184583333333333,52.817473684210526,115.0,27.668,57.428,0.552316710832731,0.6391494684177611,0,0.4107368421052632,1.0
37,memoryless,dbaps,0.8,16.164,543.2872631578948,0.056037911445279864,0.9041684210526315,50.73026178010471,116.0,27.28,59.22,0.5527673783264191,0.6420998189811223,0,0.374869109947644,1.0
38,memoryless,dbaps,0.8,12.936,540.842290909091,0.06737191764464492,0.8705858585858586,50.69671132764921,113.0,29.076,60.408,0.5522589345920431,0.6408541846419327,0,0.3972797401542834,1.0
39,memoryless,dbaps,0.8,13.536,540.443781818182,0.06386605986605987,0.862909090909091,47.69742623979912,113.0,29.428,61.804,0.553640362689649,0.6514230114327414,0,0.3695333751830927,1.0
40,memoryless,dbaps,0.8,13.408,545.0573494949496,0.06965606245606246,0.9319191919191919,48.654350417163286,114.0,28.496,62.632,0.5553312534409983,0.6463694852941176,0,0.36531585220500595,1.0
41,memoryless,dbaps,0.8,13.488,539.8157575757576,0.06290008880008881,0.8478787878787878,49.627307005358205,114.0,27.808,59.344,0.5559989589659061,0.6498993963782697,0,0.3814248858900576,1.0
42,memoryless,dbaps,0.8,13.348,543.2675393939394,0.06776838716838716,0.9028686868686868,49.06692122186495,114.0,28.356,61.676,0.5526591107236268,0.6415011037527594,0,0.3792202572347267,1.0
43,memoryless,dbaps,0.8,13.46,541.3837515789475,0.06517945633314055,0.8736421052631579,48.97340991278451,114.0,27.34,58.424,0.552541822316063,0.6434058898847631,0,0.38332269729844715,1.0
44,memoryless,dbaps,0.8,13.788,540.1472363636365,0.06194611566884294,0.8571313131313132,49.38705094377917,115.0,29.604,61.368,0.5537106918238994,0.6452459016393443,0,0.376902780596712,1.0
45,memoryless,dbaps,0.8,12.828,542.6072808080809,0.06971377511377512,0.8951515151515151,48.39855967078189,113.0,28.228,60.924,0.5528322906847202,0.6467328561533133,0,0.37592592592592594,1.0
46,memoryless,dbaps,0.8,14.356,541.4275020408163,0.0611803851210814,0.8779183673469388,49.957172557172555,114.0,28.576,60.808,0.5523094791387474,0.6429068957511028,0,0.3794178794178794,1.0
47,memoryless,dbaps,0.8,14.14,539.5195070707072,0.05938642098642099,0.8395151515151515,49.66844590433176,114.0,28.736,61.208,0.5500552660666351,0.638394704178734,0,0.3849312256210224,1.0
48,memoryless,dbaps,0.8,14.312,539.377212244898,0.05937310682514765,0.8428163265306123,49.93638211382114,115.0,29.596,61.232,0.5546324724580097,0.6412110257568912,0,0.38333333333333336,1.0
49,memoryless,dbaps,0.8,13.856,539.5021050505052,0.0604729230365594,0.8421414141414141,49.72022607993541,114.0,28.472,60.452,0.5556375563755638,0.6489073881373569,0,0.3857488897860315,1.0
0,memoryless,ewma,0.8,14.972,543.020448979592,0.0611527125656509,0.9122857142857143,46.858228354329135,115.0,32.168,64.184,0.5084130357775416,0.6633019291161956,0,0.3473305338932214,1.0
1,memoryless,ewma,0.8,14.62,546.8244727272729,0.0663248146090392,0.9683232323232324,45.37681753020684,116.0,32.38,67.2,0.5108998367425334,0.6562418556163669,0,0.3245955355314356,1.0
2,memoryless,ewma,0.8,15.292,544.8381252525253,0.06131409831998067,0.935070707070707,45.477650831830026,115.0,31.66,66.524,0.5086877828054298,0.6604761904761904,0,0.32792142713970734,1.0
3,memoryless,ewma,0.8,13.896,542.3159346938776,0.06497471593032819,0.901591836734694,44.26873331964689,114.0,32.248,64.64,0.5116974043715847,0.6653451492537313,0,0.3342229521658797,1.0
4,memoryless,ewma,0.8,13.764,544.4024202020202,0.06789691841135692,0.9318787878787879,46.209571286141575,114.0,32.348,65.44,0.5069723671828215,0.6627932470949354,0,0.34436689930209374,1.0
5,memoryless,ewma,0.8,14.816,543.8497083333335,0.06226901881139014,0.9195416666666667,44.39413612565445,115.0,30.52,63.968,0.5112667735673897,0.6675755510111339,0,0.3269109947643979,1.0
6,memoryless,ewma,0.8,14.664,544.538092929293,0.06394428831879813,0.934949494949495,45.88440111420613,115.0,31.864,65.664,0.5103860212177944,0.6642540275507821,0,0.33565459610027853,1.0
7,memoryless,ewma,0.8,13.372,541.0605858585859,0.06597868696959605,0.8797575757575757,46.945233265720084,113.0,33.176,64.86,0.5067780714468412,0.6469807564698076,0,0.36004056795131845,1.0
8,memoryless,ewma,0.8,16.62,541.4187676767676,0.053381423258925836,0.884040404040404,47.2552721430006,117.0,33.22,66.144,0.5080272108843538,0.6594082840236687,0,0.3400281180960032,1.0
9,memoryless,ewma,0.8,15.284,542.3558222222222,0.0594860081973601,0.9016969696969698,46.81045226130653,117.0,33.74,65.74,0.5066666666666667,0.6624719101123595,0,0.3398994974874372,1.0
10,memoryless,ewma,0.8,15.252,545.6381616161617,0.06278548064518137,0.951030303030303,45.579518072289154,117.0,32.168,65.508,0.5098908314864976,0.667396540398511,0,0.33072289156626505,1.0
11,memoryless,ewma,0.8,16.2,543.5055878787879,0.05685503503300201,0.9198383838383838,46.63516528087609,116.0,32.832,66.3,0.5099920063948841,0.6609290261730724,0,0.33198134252687084,1.0
12,memoryless,ewma,0.8,13.716,542.7118747474748,0.06618801366983186,0.9049292929292928,45.29068092984983,114.0,32.24,65.092,0.5111466307731135,0.6605546642218657,0,0.3416992388397449,1.0
13,memoryless,ewma,0.8,14.54,543.7301252525253,0.06312274708852249,0.9179393939393939,45.777,115.0,31.848,65.736,0.5078542922645836,0.6548177956628661,0,0.3396,1.0
14,memoryless,ewma,0.8,13.728,542.2723313131314,0.06592223332223332,0.9037171717171717,44.201919150673746,114.0,33.076,65.356,0.5113110756033975,0.6636843312686396,0,0.33135973866884444,1.0
15,memoryless,ewma,0.8,13.856,544.2135070707071,0.06724228734228734,0.9287272727272727,43.501708542713565,114.0,32.656,66.972,0.5126858363749666,0.6665104288727444,0,0.3202010050251256,1.0
16,memoryless,ewma,0.8,14.236,544.0796691358025,0.06534573706371091,0.9289382716049384,46.5861391005161,115.0,26.072,53.404,0.5096541943929311,0.6581077309517165,0,0.34898009338903907,1.0
17,memoryless,ewma,0.8,15.54,544.9125541666667,0.060666386143132474,0.9417916666666667,43.42692146157077,115.0,32.012,65.8,0.5110181311018132,0.6653316645807259,0,0.3118437631247375,1.0
18,memoryless,ewma,0.8,15.564,543.7868242424242,0.05927882981216315,0.921090909090909,45.44681278906093,115.0,32.26,66.52,0.5075510023845271,0.664558391687373,0,0.3348079630002011,1.0
19,memoryless,ewma,0.8,15.424,543.4958828282829,0.05961812131223896,0.9189090909090909,44.655448717948715,115.0,31.996,65.776,0.511993809646634,0.6690318150606546,0,0.3239182692307692,1.0
20,memoryless,ewma,0.8,13.712,544.1915595959597,0.06798449513449514,0.9288080808080809,44.288532675709,114.0,32.116,65.464,0.5119870318232232,0.6679130637999533,0,0.3306617344841759,1.0
21,memoryless,ewma,0.8,14.16,545.1069494949495,0.06685320086924366,0.942989898989899,47.05273833671399,115.0,31.916,65.244,0.5072388831437435,0.6567333939945404,0,0.34766734279918865,1.0
22,memoryless,ewma,0.8,13.6,543.1964291666667,0.06738939931596181,0.9169166666666667,45.88754764930114,114.0,31.7,63.016,0.5099451303155007,0.665359778597786,0,0.3439220669207963,1.0
23,memoryless,ewma,0.8,15.14,546.3197791666668,0.06379367671748186,0.9653333333333333,47.24262505344164,115.0,31.292,64.512,0.5115976990165151,0.6540785498489426,0,0.3383924754168448,1.0
24,memoryless,ewma,0.8,14.164,543.7371272727273,0.06556615552203787,0.9261010101010101,46.0498687664042,114.0,32.244,65.0,0.5097207493814069,0.6582217973231358,0,0.3391883706844337,1.0
25,memoryless,ewma,0.8,14.676,542.4456612244898,0.061684000293424066,0.9041224489795918,44.150061500615,114.0,32.628,64.936,0.513342574943684,0.6668250950570342,0,0.32595325953259535,1.0
26,memoryless,ewma,0.8,16.276,542.7418303030303,0.055976961020098276,0.9099797979797979,46.43681873233751,116.0,32.812,65.992,0.5089450387310955,0.6539942252165544,0,0.338514331853048,1.0
27,memoryless,ewma,0.8,13.872,544.8091272727273,0.06756857042739395,0.934909090909091,42.66975806451613,114.0,31.984,66.908,0.5102527841612162,0.6614906832298136,0,0.3183467741935484,1.0
28,memoryless,ewma,0.8,14.08,541.7307151515153,0.06312546073455164,0.8878787878787879,46.136805837049046,114.0,32.08,64.84,0.50944692545517,0.6597796143250688,0,0.3483988650182408,1.0
29,memoryless,ewma,0.8,14.688,543.8997696969698,0.06333665278077043,0.9303838383838383,44.08585022755482,114.0,33.176,66.668,0.5148267238299392,0.6583621114948199,0,0.3247827885808854,1.0
30,memoryless,ewma,0.8,13.332,544.5757869565218,0.07105612769228498,0.943695652173913,47.221830985915496,114.0,30.564,60.192,0.5107202240308042,0.6625028915105251,0,0.35079225352112675,1.0
31,memoryless,ewma,0.8,13.212,543.9569696969697,0.0702857117629845,0.9263838383838383,44.16766467065868,113.0,32.544,65.904,0.5096751900483759,0.6647830018083183,0,0.32934131736526945,1.0
32,memoryless,ewma,0.8,15.196,543.7271313131314,0.060855055837408786,0.9233131313131314,46.359270516717324,115.0,32.516,66.264,0.509242695289207,0.6532919530037685,0,0.3436676798378926,1.0
33,memoryless,ewma,0.8,15.208,547.4671030303032,0.06466357295572982,0.9818989898989898,44.087898856110776,115.0,31.96,67.856,0.5088163486752871,0.6640419947506562,0,0.31426851294400965,1.0
34,memoryless,ewma,0.8,14.092,544.8117979797979,0.06672119547119547,0.9411313131313132,46.400888171174806,115.0,32.316,66.036,0.5074778434268833,0.6619481765834933,0,0.3413403310456197,1.0
35,memoryless,ewma,0.8,18.904,539.5314989898992,0.045302747902889434,0.8525252525252525,47.39271004942339,119.0,33.94,66.756,0.5089449763079006,0.6625735482220517,0,0.3317545304777595,1.0
36,memoryless,ewma,0.8,15.128,539.3565500000001,0.05650363374460221,0.8524166666666667,48.7261052631579,115.0,31.168,61.112,0.5122358175750834,0.6629502572898799,0,0.3631578947368421,1.0
37,memoryless,ewma,0.8,16.12,547.5090105263159,0.061160678544022205,0.9831578947368421,44.08188481675393,116.0,31.652,65.34,0.5090726817042607,0.6686092715231788,0,0.3049214659685864,1.0
38,memoryless,ewma,0.8,13.596,543.2855757575759,0.06777467566103929,0.92,47.023751522533495,114.0,32.816,64.856,0.5103523125730506,0.6605484298982751,0,0.3526187576126675,1.0
39,memoryless,ewma,0.8,14.42,542.2901050505052,0.06276142365260012,0.9026262626262627,45.63423310315966,114.0,33.22,65.92,0.5098814229249012,0.6597863040310831,0,0.34149403640929066,1.0
40,memoryless,ewma,0.8,14.16,547.2829050505052,0.06936370548643277,0.9778585858585859,45.001986491855384,115.0,32.028,66.712,0.508384979948961,0.6657316503038803,0,0.32578466428287645,1.0
41,memoryless,ewma,0.8,14.396,542.713385858586,0.06310972566747967,0.9067878787878787,47.84500893034332,114.0,32.14,64.496,0.5076802915907316,0.660040205494751,0,0.3558245683667394,1.0
42,memoryless,ewma,0.8,13.86,545.0713616161617,0.06817520139792868,0.9427070707070707,45.32857717041801,114.0,32.22,65.74,0.5083211175303958,0.6643197819668408,0,0.3370176848874598,1.0
43,memoryless,ewma,0.8,13.984,542.9969810526317,0.06539234445908228,0.9085473684210527,45.233992767496275,115.0,30.332,61.64,0.5140006437077567,0.6671041119860017,0,0.34205488194001277,1.0
44,memoryless,ewma,0.8,14.668,542.3617373737374,0.06162064134122957,0.9032323232323233,46.62269129287599,115.0,33.34,65.668,0.5080187103240895,0.6556978798586572,0,0.34402273188552873,1.0
45,memoryless,ewma,0.8,13.42,544.8007353535355,0.07025646474737382,0.9410909090909091,45.422427983539094,114.0,31.904,65.064,0.5125778118870982,0.662532178797098,0,0.33930041152263374,1.0
46,memoryless,ewma,0.8,15.116,543.2514489795919,0.06092328836296423,0.919591836734694,45.89126819126819,115.0,32.652,65.024,0.5111854852915272,0.6632899179932465,0,0.332016632016632,1.0
47,memoryless,ewma,0.8,14.368,541.1417171717172,0.060951210010033535,0.8744242424242423,45.80270991582837,114.0,32.064,64.812,0.5113645239397017,0.659782840110709,0,0.34264011496612606,1.0
48,memoryless,ewma,0.8,14.532,541.7354367346941,0.06148755518191292,0.890326530612245,44.84430894308943,115.0,33.136,65.384,0.5107161993213074,0.6671315667131567,0,0.3280487804878049,1.0
49,memoryless,ewma,0.8,14.344,541.58058989899,0.061822088141606855,0.8861818181818183,46.451756156641096,114.0,32.384,64.792,0.5079986940907607,0.6630160067396799,0,0.34880904319741624,1.0
0,memoryless,dbaps,0.9,14.508,537.9262326530613,0.049866456106252025,0.82,57.15176964607078,121.0,28.18,57.52,0.557602862254025,0.6409190371991247,0,0.41711657668466307,1.0
1,memoryless,dbaps,0.9,12.736,542.0517414141415,0.06569966840118355,0.8802020202020202,52.515461806266636,116.0,27.12,59.728,0.5544726430570298,0.6452276820169797,0,0.3938152774933443,1.0
2,memoryless,dbaps,0.9,13.756,541.055991919192,0.05979051117232936,0.8651313131313132,51.3056724794548,118.0,28.116,60.98,0.5560313411078717,0.6438933083762284,0,0.3794347564642213,1.0
3,memoryless,dbaps,0.9,12.404,537.0081836734695,0.05961910430839002,0.8048979591836735,51.82837199753644,116.0,28.236,57.808,0.5536469572723349,0.6407701019252549,0,0.4027920344898378,1.0
4,memoryless,dbaps,0.9,12.576,537.8477454545456,0.055198400040505295,0.8183838383838384,56.645862412761716,119.0,28.468,57.744,0.556995938121165,0.6409489207095533,0,0.4165503489531406,1.0
5,memoryless,dbaps,0.9,13.06,538.3891958333335,0.05686386846405229,0.8282083333333333,51.824502617801045,117.0,28.852,58.68,0.5553563807084934,0.6429988974641676,0,0.3918324607329843,1.0
6,memoryless,dbaps,0.9,14.476,537.9574303030304,0.04932948532948533,0.8222626262626263,57.173099880620775,121.0,28.676,58.316,0.5556957462148522,0.6403269754768393,0,0.41404695582968565,1.0
7,memoryless,dbaps,0.9,12.444,535.1521131313132,0.05349046015712682,0.7719191919191919,58.03306288032454,118.0,27.824,56.384,0.5540332248672718,0.6380139982502188,0,0.43955375253549694,1.0
8,memoryless,dbaps,0.9,13.908,534.8462262626263,0.04661083348100892,0.7674343434343435,56.467362924281986,118.0,28.5,57.432,0.5561941251596424,0.6436567164179104,0,0.4199638481622816,1.0
9,memoryless,dbaps,0.9,14.244,535.6619919191919,0.04716666666666666,0.7812121212121212,57.03839195979899,121.0,28.088,56.54,0.5579276230148399,0.6490953763681037,0,0.4201005025125628,1.0
10,memoryless,dbaps,0.9,15.5,540.6062383838384,0.05179638490164806,0.8631515151515152,54.581124497991965,119.0,28.8,59.376,0.554430799867242,0.6396338867603235,0,0.4046184738955823,1.0
11,memoryless,dbaps,0.9,14.576,538.3887595959596,0.052766418034679595,0.8274343434343434,55.28107888866356,119.0,28.692,59.428,0.5531550994688991,0.6344796173992256,0,0.40985601297911173,1.0
12,memoryless,dbaps,0.9,13.032,538.0866262626264,0.05860408331682842,0.8217373737373737,53.1088253445793,116.0,28.696,59.024,0.5534958523785339,0.6424706943192064,0,0.40382637317424397,1.0
13,memoryless,dbaps,0.9,12.992,538.2070464646465,0.0563678050344717,0.8198383838383838,54.383,118.0,28.208,58.936,0.5545299145299145,0.6402197802197802,0,0.4048,1.0
14,memoryless,dbaps,0.9,12.616,536.525187878788,0.056253713606654786,0.8024646464646464,53.80175581870151,117.0,29.78,58.612,0.5541114509004417,0.6422510049129075,0,0.4093507554103716,1.0
15,memoryless,dbaps,0.9,12.208,538.0860767676768,0.059146832470361885,0.8192323232323232,53.814472361809045,117.0,28.436,59.244,0.5552461372619475,0.6407967032967034,0,0.4056281407035176,1.0
16,memoryless,dbaps,0.9,13.528,539.518064197531,0.058013702981734167,0.8435555555555555,56.10493978864586,119.0,22.308,47.892,0.5553107095636844,0.6366358192705498,0,0.41926763332514133,1.0
17,memoryless,dbaps,0.9,14.036,539.4672791666668,0.05422888297131719,0.8433333333333334,51.59764804703906,118.0,28.18,59.008,0.5558263804256117,0.6458486407053637,0,0.38219235615287694,1.0
18,memoryless,dbaps,0.9,13.532,538.1217333333334,0.05590491203521507,0.8187878787878787,53.50432334606877,117.0,27.848,59.004,0.5572749911063678,0.6429205503772747,0,0.4041825859642067,1.0
19,memoryless,dbaps,0.9,13.696,536.6605656565657,0.05089820426487093,0.8012929292929293,54.38701923076923,117.0,28.932,58.268,0.5566733154106323,0.6462295815618707,0,0.4104567307692308,1.0
20,memoryless,dbaps,0.9,13.52,539.5523070707072,0.05889843893480257,0.848040404040404,51.93875873407316,117.0,28.968,59.712,0.5549922667124936,0.6467216872994039,0,0.39169749280723387,1.0
21,memoryless,dbaps,0.9,12.388,538.911292929293,0.057517075517075515,0.8372929292929293,55.16247464503043,118.0,28.712,58.292,0.5551784160139251,0.6405764966740577,0,0.40892494929006085,1.0
22,memoryless,dbaps,0.9,12.888,538.7540625,0.05937210648148148,0.8360416666666665,52.89517153748412,115.0,28.06,57.16,0.5554883841437085,0.645329111060846,0,0.40660736975857686,1.0
23,memoryless,dbaps,0.9,13.996,539.6021583333335,0.05329020467836257,0.8469166666666668,56.66182129115006,119.0,27.2,56.752,0.5534561780937237,0.6407982261640798,0,0.41321077383497223,1.0
24,memoryless,dbaps,0.9,13.104,537.2676282828284,0.05503054353054354,0.8122424242424242,55.034120734908136,118.0,28.54,57.476,0.5564143567874911,0.6496229971724788,0,0.4094488188976378,1.0
25,memoryless,dbaps,0.9,13.34,536.389106122449,0.050934742468415936,0.7947755102040817,56.03218532185322,117.0,28.468,57.424,0.5534381312022482,0.6394682557873023,0,0.4216892168921689,1.0
26,memoryless,dbaps,0.9,14.136,535.5907797979798,0.04399528619528619,0.7828686868686868,56.8477997577715,119.0,28.416,57.088,0.5547512991833704,0.6396780303030303,0,0.4176423092450545,1.0
27,memoryless,dbaps,0.9,12.98,539.8244888888889,0.06048569023569023,0.8462222222222222,50.928629032258065,116.0,27.972,60.136,0.553455193936692,0.6399066511085181,0,0.3935483870967742,1.0
28,memoryless,dbaps,0.9,13.056,536.8108121212122,0.056188552188552184,0.7991111111111111,54.16963923794082,118.0,28.376,58.424,0.5551911625097091,0.6449127577611602,0,0.4079854073773814,1.0
29,memoryless,dbaps,0.9,13.504,537.829094949495,0.05578029852896163,0.8178989898989898,53.03475382705834,116.0,28.056,58.484,0.5528543129839726,0.6416505791505791,0,0.40566818369880014,1.0
30,memoryless,dbaps,0.9,13.0,538.6373304347827,0.05879710144927536,0.836608695652174,55.992077464788736,118.0,26.32,53.144,0.5544772827525364,0.6398640996602492,0,0.4238556338028169,1.0
31,memoryless,dbaps,0.9,13.476,539.4180606060606,0.057699775533108864,0.8441616161616161,54.69860279441118,118.0,28.612,59.5,0.5556137593853676,0.6401231852177739,0,0.4029940119760479,1.0
32,memoryless,dbaps,0.9,14.06,537.990383838384,0.05324711441904425,0.8210101010101011,54.006079027355625,119.0,28.5,58.884,0.5573001109309668,0.6482012800706246,0,0.4002026342451874,1.0
33,memoryless,dbaps,0.9,14.404,540.6024686868686,0.05305690396790876,0.8632323232323232,53.559903672486456,119.0,28.592,60.268,0.5562762653023936,0.6431226765799256,0,0.38731687738310255,1.0
34,memoryless,dbaps,0.9,12.576,539.6125090909093,0.060308658951796205,0.8455353535353536,54.45135244247073,117.0,28.08,59.144,0.5575509444496138,0.6454267575828827,0,0.4051271699636657,1.0
35,memoryless,dbaps,0.9,16.932,534.1434909090909,0.03992041628405265,0.7534141414141413,57.01235584843493,122.0,28.752,58.696,0.5547765118317266,0.6412961567445365,0,0.4161861614497529,1.0
36,memoryless,dbaps,0.9,14.008,534.9064833333334,0.048585532407407414,0.77525,57.51052631578948,120.0,28.492,55.708,0.5557783302590424,0.6454716586488183,0,0.41957894736842105,1.0
37,memoryless,dbaps,0.9,15.372,542.2706021052633,0.05451462595883648,0.8853473684210525,54.24083769633508,121.0,26.24,57.696,0.553911633563032,0.6370427614631633,0,0.39267015706806285,1.0
38,memoryless,dbaps,0.9,12.78,539.1271757575759,0.06066197926982241,0.8419797979797979,54.39646772228989,117.0,28.664,58.76,0.5554337745552651,0.6419486958396206,0,0.41473812423873324,1.0
39,memoryless,dbaps,0.9,13.5,537.3319434343434,0.05505050505050505,0.8104242424242425,52.96191671897886,117.0,28.14,58.364,0.5568028738212842,0.6537059538274606,0,0.3992467043314501,1.0
40,memoryless,dbaps,0.9,12.7,540.5726505050505,0.06057888407888407,0.8578181818181819,55.81187922129519,118.0,27.048,58.236,0.5591870365284263,0.6494106771435174,0,0.41279300754866904,1.0
41,memoryless,dbaps,0.9,12.916,537.1078747474747,0.056242744909411585,0.8041616161616162,57.2750545743203,118.0,27.08,56.636,0.556176830333741,0.6411945542380325,0,0.4306410001984521,1.0
42,memoryless,dbaps,0.9,12.048,539.6029696969697,0.06285237293570627,0.8480404040404041,53.07556270096463,116.0,28.74,59.104,0.556838905775076,0.6459308807134894,0,0.3997186495176849,1.0
43,memoryless,dbaps,0.9,12.504,537.6557768421052,0.05911788785689715,0.8170526315789474,51.98659859604339,117.0,27.872,55.996,0.5558790231279315,0.6491152352179542,0,0.402680280791321,1.0
44,memoryless,dbaps,0.9,12.116,536.7226909090909,0.05735706269039602,0.8008888888888889,54.40612949056221,117.0,28.984,58.192,0.5550883095037847,0.6420824295010846,0,0.41100060888979095,1.0
45,memoryless,dbaps,0.9,13.456,539.1147313131313,0.05748282828282828,0.8423838383838385,54.19794238683127,116.0,28.94,58.668,0.5542272297239185,0.6441801966613309,0,0.4094650205761317,1.0
