net,scheme,overhead,p,nodes,reachable,frame_len,energy_uC,duty_b,radio_on,latency,latency_p95,wasted,granted,removal,service,failed,delayed,pdr
8,bsps,none,0.15,100,1.0,16.784,536.5714828282829,0.04981029548939766,0.831959595959596,45.45055540503928,116.0,40.216,67.064,0.4600279352559362,0.6823644040272816,0,0.3207802763478732,1.0
9,bsps,none,0.15,100,1.0,15.512,537.2659555555556,0.05477465185313483,0.8451313131313132,46.52078713968958,117.0,40.38,66.26,0.46051602814698983,0.684423676012461,0,0.3353658536585366,1.0
10,bsps,none,0.15,100,1.0,15.78,541.5624080808082,0.05807761290041992,0.9116363636363637,45.40677966101695,117.0,38.944,67.016,0.4597718402882017,0.6859311150029188,0,0.32586112629852376,1.0
11,bsps,none,0.15,100,1.0,16.44,539.0583474747476,0.05339835715253672,0.8748282828282828,45.516163793103445,117.0,39.688,67.46,0.4590776226047418,0.6868718592964824,0,0.3203125,1.0
12,bsps,none,0.15,100,1.0,14.032,539.0667070707071,0.062332133453791204,0.8718383838383839,42.81854730635219,114.0,39.172,67.02,0.46023166023166023,0.69,0,0.3146609488072903,1.0
13,bsps,none,0.15,100,1.0,14.864,539.6934464646466,0.059213936172759704,0.8783838383838384,44.25890928725702,115.0,38.64,67.296,0.45874255664681773,0.6800241036456764,0,0.32370410367170627,1.0
14,bsps,none,0.15,100,1.0,14.16,539.0842181818183,0.06187088695618107,0.8752323232323233,43.03602419142782,114.0,39.344,67.128,0.45933758357953663,0.6921487603305785,0,0.316066263476203,1.0
15,bsps,none,0.15,100,1.0,13.996,539.8510828282829,0.06334388983961176,0.8835151515151515,42.19684625492773,114.0,39.296,68.124,0.4582889016487573,0.691145361136295,0,0.3061760840998686,1.0
16,bsps,none,0.15,82,0.82,14.58,540.0050913580247,0.06115712015733801,0.8899753086419753,44.943295530353566,115.0,31.74,54.68,0.45824665676077264,0.6828625235404896,0,0.3295530353569046,1.0
17,bsps,none,0.15,97,0.97,15.724,540.0937416666667,0.05666344845349296,0.8896666666666665,42.658618753509266,115.0,38.54,66.564,0.46132994493858537,0.6886247877758913,0,0.30235822571588994,1.0
18,bsps,none,0.15,100,1.0,15.616,538.8530989898991,0.055672616892581246,0.867959595959596,44.50459459459459,115.0,39.148,67.34,0.4585268214571657,0.6809815950920245,0,0.32432432432432434,1.0
19,bsps,none,0.15,100,1.0,15.552,539.3601454545455,0.056579305879305875,0.879070707070707,44.26195593766792,115.0,39.132,67.404,0.458974966437653,0.6892418339826191,0,0.3186458893068243,1.0
20,bsps,none,0.15,100,1.0,13.768,540.4628404040404,0.06495887984069802,0.8934141414141413,43.67129877071085,114.0,38.6,67.028,0.45983053506982585,0.6843884449907806,0,0.32282202030999463,1.0
21,bsps,none,0.15,100,1.0,14.268,541.7355676767677,0.06415323484200489,0.9124040404040404,45.28259698275862,115.0,38.1,66.856,0.4598080855749567,0.6865489957395009,0,0.3286637931034483,1.0
22,bsps,none,0.15,97,0.97,13.96,539.2652291666667,0.06297590534465534,0.8788333333333334,44.24287311347121,114.0,38.108,64.416,0.4605232331120656,0.6826291079812207,0,0.3242034656232532,1.0
23,bsps,none,0.15,97,0.97,15.324,542.5308625,0.060620396107160815,0.9292916666666667,44.003921568627455,116.0,37.516,65.92,0.4609203180510912,0.6837431693989071,0,0.30392156862745096,1.0
24,bsps,none,0.15,100,1.0,14.204,539.8350262626262,0.06267763025249656,0.8884040404040404,43.50754716981132,114.0,38.8,66.444,0.4609337007618739,0.6963946869070209,0,0.3137466307277628,1.0
25,bsps,none,0.15,99,0.99,14.952,538.0830612244899,0.05753867371124274,0.859591836734694,44.48222100656455,114.0,39.552,66.328,0.45850655580428523,0.6813695249845774,0,0.3276805251641138,1.0
26,bsps,none,0.15,100,1.0,16.404,538.2855474747475,0.05267667321403133,0.8641212121212122,45.086824696802644,116.0,39.704,67.108,0.45978742991045274,0.6860045886594559,0,0.32331863285556783,1.0
27,bsps,none,0.15,100,1.0,14.104,540.5469292929293,0.06335470658607914,0.892040404040404,42.721368903260576,114.0,38.892,68.272,0.4586686174103877,0.6818892711917423,0,0.31689571544058204,1.0
28,bsps,none,0.15,100,1.0,14.292,537.7758343434344,0.059544620194620194,0.849090909090909,44.66351095482824,114.0,38.904,66.436,0.45933841439459416,0.6834708218759548,0,0.331890722207195,1.0
29,bsps,none,0.15,100,1.0,14.944,540.4557454545456,0.060090252449075975,0.897090909090909,42.714361420243776,114.0,39.164,68.016,0.45990546479807615,0.6953932936383579,0,0.307631160572337,1.0
30,bsps,none,0.15,93,0.93,13.46,540.9719086956521,0.06796666810384842,0.9115217391304348,45.450536698578475,114.0,36.564,61.712,0.45944866160607273,0.6853168469860896,0,0.3307223672758921,1.0
31,bsps,none,0.15,100,1.0,13.492,539.5651717171718,0.06542842696024513,0.8816969696969696,43.30487804878049,114.0,39.3,67.1,0.4597565763643502,0.6857580398162327,0,0.3176151761517615,1.0
32,bsps,none,0.15,100,1.0,15.356,539.1691474747477,0.05718651823275146,0.8762828282828283,42.91477885652643,115.0,39.488,67.44,0.4607471575527883,0.6934658235471244,0,0.307982740021575,1.0
33,bsps,none,0.15,100,1.0,15.492,542.5239757575758,0.0601604868261731,0.9312323232323233,44.38106861947383,115.0,39.324,69.036,0.4571333995365773,0.6743524952621605,0,0.3148901545972335,1.0
34,bsps,none,0.15,100,1.0,14.388,540.5905414141414,0.062476367858720794,0.8982626262626262,44.240912708941366,115.0,38.708,67.16,0.4591682101363866,0.6896220371556694,0,0.31759087291058635,1.0
35,bsps,none,0.15,100,1.0,18.96,535.7342060606061,0.04303200072807957,0.8128080808080809,46.53798323871317,119.0,40.22,67.884,0.45894960588079003,0.6853666779317337,0,0.32089753987564207,1.0
36,bsps,none,0.15,97,0.97,15.72,536.2470041666667,0.05274819427236707,0.8272083333333333,45.587932900432904,116.0,37.804,63.328,0.4607535893885285,0.6919807310852932,0,0.32765151515151514,1.0
37,bsps,none,0.15,96,0.96,16.18,542.4970568421053,0.05754629007224738,0.9286315789473684,44.873363688104725,117.0,37.912,65.82,0.45908841295991215,0.6813031161473088,0,0.3118952760387023,1.0
38,bsps,none,0.15,100,1.0,13.74,539.3842141414143,0.0643470279769745,0.8821414141414141,45.30251202565473,114.0,39.204,66.176,0.4588899916024124,0.6830344016465746,0,0.33431320149652594,1.0
39,bsps,none,0.15,100,1.0,14.588,538.765393939394,0.05969986941163412,0.8686464646464647,43.69634764062916,114.0,39.292,67.248,0.45952420287460766,0.6876590330788804,0,0.3199146894161557,1.0
40,bsps,none,0.15,100,1.0,14.26,541.7638989898991,0.0646886755582834,0.9185050505050505,45.9876244283024,115.0,39.28,67.468,0.457145225464191,0.674827369742624,0,0.3346785041700296,1.0
41,bsps,none,0.15,100,1.0,14.54,538.2543555555555,0.059338366354052624,0.8613333333333333,44.96667569764291,114.0,38.88,65.676,0.4603832616347282,0.6855365474339036,0,0.32646979138444865,1.0
42,bsps,none,0.15,100,1.0,14.016,540.2633898989899,0.06387499961911727,0.8932929292929292,44.858580212409166,114.0,39.312,66.836,0.460093896713615,0.6838509316770186,0,0.3303521520402459,1.0
43,bsps,none,0.15,96,0.96,14.204,539.3446652631579,0.06200263434192226,0.8755368421052631,43.8127600554785,115.0,36.976,63.496,0.46022937476877546,0.6898134863701578,0,0.3264909847434119,1.0
44,bsps,none,0.15,100,1.0,14.716,538.2485333333333,0.05866683229624406,0.8621818181818183,45.28098951331003,115.0,40.032,67.032,0.45753487659052583,0.6797915460335843,0,0.3310029577843506,1.0
45,bsps,none,0.15,100,1.0,13.784,541.4745737373738,0.06637039153162148,0.9130505050505051,45.20182992465016,114.0,38.596,67.056,0.4579365703942709,0.6753720012146979,0,0.3353067814854682,1.0
46,bsps,none,0.15,99,0.99,15.22,538.9600734693878,0.057665794341642575,0.8765306122448979,46.051520270270274,115.44999999999982,39.32,66.232,0.4591622189875465,0.6799617102744097,0,0.3322072072072072,1.0
47,bsps,none,0.15,100,1.0,14.732,537.9740202020201,0.05757665446390937,0.8468282828282828,44.26672017121455,114.0,38.912,67.056,0.4582045568892403,0.6799553944800669,0,0.32504012841091495,1.0
48,bsps,none,0.15,99,0.99,14.76,536.4418204081633,0.056650043533897076,0.833591836734694,44.59932470455824,115.0,40.564,66.284,0.46022268839761177,0.6838377334191886,0,0.3241418120427687,1.0
49,bsps,none,0.15,100,1.0,14.62,537.7190020202021,0.05815686045980163,0.8486868686868687,44.58882833787466,114.0,39.192,66.428,0.46041682008984464,0.6843028354282373,0,0.32779291553133516,1.0
0,bsps,none,0.2,99,0.99,15.704,544.8855224489796,0.060883528319752814,0.9513469387755101,43.82486333265843,116.0,35.416,67.868,0.4437716262975779,0.6897374701670644,0,0.31038671795910105,1.0
1,bsps,none,0.2,100,1.0,15.008,548.6305777777778,0.06710607765509727,1.0045252525252524,43.06787703734268,116.0,35.008,70.328,0.4450586105022396,0.6915091828586638,0,0.2972972972972973,1.0
2,bsps,none,0.2,100,1.0,15.94,546.6156484848485,0.061094221441899466,0.9725252525252526,41.52402099313686,116.0,34.836,70.096,0.44547729710404005,0.7006400787789266,0,0.2823980621719822,1.0
3,bsps,none,0.2,99,0.99,14.308,544.3093469387755,0.06591713773421456,0.9410204081632653,41.9233606557377,114.0,35.104,68.128,0.4442556084296397,0.6897448015122873,0,0.30655737704918035,1.0
4,bsps,none,0.2,100,1.0,14.584,545.6294303030304,0.06607694074262702,0.9606060606060606,43.80883242589232,115.0,35.568,68.6,0.44258010118043845,0.6881548974943053,0,0.313571284533172,1.0
5,bsps,none,0.2,97,0.97,15.268,545.02525,0.06230459266055725,0.9485416666666666,41.9726200505476,115.0,33.988,67.276,0.444816333361225,0.6929518492672715,0,0.30054759898904804,1.0
6,bsps,none,0.2,100,1.0,15.296,546.0472727272727,0.06351749959133861,0.9690101010101009,43.38983390034021,115.0,35.224,69.04,0.44398449885502905,0.6939218523878437,0,0.30518310986591957,1.0
7,bsps,none,0.2,100,1.0,13.868,542.7673979797981,0.06619158170013785,0.9154343434343434,43.35304840996557,114.0,36.2,68.324,0.4420857552017522,0.6864580954555835,0,0.31962730403078793,1.0
8,bsps,none,0.2,100,1.0,17.064,542.2545616161616,0.053298688764891036,0.9074343434343434,43.33123476848091,117.0,36.536,69.112,0.4453138893828917,0.6928071928071928,0,0.2971161657189277,1.0
9,bsps,none,0.2,100,1.0,15.768,543.2090505050505,0.05885768517306185,0.9236363636363636,45.16530278232406,116.0,36.612,68.388,0.4437266235974158,0.6848441926345609,0,0.3199672667757774,1.0
10,bsps,none,0.2,100,1.0,16.04,547.2486747474749,0.061778182246603294,0.98610101010101,42.65673154906732,117.0,35.44,69.02,0.44585262815825816,0.7009682503940554,0,0.2962287104622871,1.0
11,bsps,none,0.2,100,1.0,16.748,544.627890909091,0.05677055326472251,0.9487676767676768,43.952090946000816,117.0,36.264,69.516,0.4444541714085617,0.6904586705911209,0,0.30105562322371093,1.0
12,bsps,none,0.2,100,1.0,14.2,545.1382343434344,0.06711803523274112,0.9511111111111111,42.152927120669055,114.0,35.116,68.992,0.4428896569164629,0.6913608388420333,0,0.30605336519315013,1.0
13,bsps,none,0.2,100,1.0,15.04,545.4193494949495,0.063508176609157,0.9541818181818181,41.70286178201746,115.0,35.064,69.348,0.44515859766277127,0.6932084309133489,0,0.29632636492794806,1.0
14,bsps,none,0.2,100,1.0,14.18,544.3898262626263,0.06676710315827962,0.9452121212121213,41.7258257063271,114.0,35.908,68.932,0.4434255909817448,0.6928718771487509,0,0.30202944687624356,1.0
15,bsps,none,0.2,100,1.0,14.164,545.4617050505051,0.06780973721267838,0.957939393939394,40.853446573177955,114.0,35.86,70.18,0.4417194328012129,0.6941917424772568,0,0.2907367173612483,1.0
16,bsps,none,0.2,82,0.82,14.8,545.3324197530865,0.06509081615552204,0.9606913580246912,42.4091701968602,115.0,29.064,56.212,0.44588836812952704,0.6983938132064248,0,0.3017692499377025,1.0
17,bsps,none,0.2,97,0.97,15.912,546.0480833333334,0.060851214586711874,0.96725,41.50883095037847,115.25,34.532,68.34,0.44492540062626634,0.6921891058581706,0,0.28973927670311184,1.0
18,bsps,none,0.2,100,1.0,15.988,544.4870222222223,0.05907492123936912,0.9430707070707071,41.85644768856448,115.0,35.604,69.38,0.44467442863303147,0.6936221419975933,0,0.29501216545012166,1.0
19,bsps,none,0.2,100,1.0,15.836,545.14098989899,0.060392237319688305,0.9555151515151515,41.95614909308352,115.0,35.432,69.38,0.44423569598633644,0.6995337995337996,0,0.2928044648196133,1.0
20,bsps,none,0.2,100,1.0,14.064,546.2066101010101,0.06902109170290989,0.9692121212121211,40.60282258064516,114.0,35.148,69.116,0.4474284266531543,0.6999278672757875,0,0.2899193548387097,1.0
21,bsps,none,0.2,100,1.0,14.536,547.2659111111112,0.06802056699160086,0.985010101010101,44.23103309120258,115.0,34.732,68.792,0.44334301828747225,0.6865984178687762,0,0.3155770782889427,1.0
22,bsps,none,0.2,97,0.97,14.144,544.5513125,0.06711692612942613,0.9485,43.08887481528394,114.0,34.96,66.244,0.44570994684889903,0.6872437906920665,0,0.3113785096052354,1.0
23,bsps,none,0.2,97,0.97,15.648,548.5006791666667,0.06443413281979457,1.0080833333333332,43.1027610545983,116.0,34.096,68.02,0.4429505479325905,0.6820868671292727,0,0.29209051276728254,1.0
24,bsps,none,0.2,100,1.0,14.488,545.4036202020203,0.06651821446527328,0.9623434343434344,43.6172864321608,114.0,35.524,68.492,0.44304466566822304,0.6890817064352857,0,0.31236180904522615,1.0
25,bsps,none,0.2,99,0.99,15.184,543.7692979591839,0.06160365574801349,0.9348571428571429,42.428749739962555,115.0,35.896,68.24,0.4441758051981694,0.6903334132885585,0,0.30517994591221137,1.0
26,bsps,none,0.2,100,1.0,16.54,544.0072525252526,0.05692200837040878,0.9406464646464645,42.49311408016444,116.0,36.176,69.18,0.44633992237566567,0.6977811782708493,0,0.2961973278520041,1.0
27,bsps,none,0.2,100,1.0,14.364,546.8332727272729,0.06803933567917525,0.9740606060606061,41.56873861105487,114.0,34.584,70.268,0.44145583666222815,0.687603305785124,0,0.3043126138894513,1.0
28,bsps,none,0.2,100,1.0,14.492,543.3013656565657,0.06372247295188473,0.9226262626262627,42.44087769199513,114.0,35.52,68.464,0.44413289149460444,0.690144173954148,0,0.30780170662332385,1.0
29,bsps,none,0.2,100,1.0,15.14,546.3193777777778,0.06448808965181514,0.9754747474747475,41.72033044529518,115.0,35.612,70.164,0.4425612052730697,0.6882166382044401,0,0.29619181946403383,1.0
30,bsps,none,0.2,93,0.93,13.784,546.6508434782609,0.07170724802690916,0.9851304347826088,43.429156782402416,114.0,33.2,63.416,0.44506920415224915,0.6971360381861575,0,0.30838904464093164,1.0
31,bsps,none,0.2,100,1.0,13.644,545.3310505050506,0.07034605798242163,0.9584646464646465,40.97378503730591,114.0,35.804,69.184,0.4457841555574425,0.6983187307601232,0,0.29219600725952816,1.0
32,bsps,none,0.2,100,1.0,15.656,544.8531313131314,0.06093543240958101,0.950909090909091,42.01022248947685,116.0,35.572,69.204,0.44483538577532045,0.6946440992348714,0,0.29585087191822007,1.0
33,bsps,none,0.2,100,1.0,15.512,548.3248808080808,0.06499567999175843,1.0061414141414142,40.43408624229979,115.0,35.256,70.72,0.4468689018981728,0.6994466800804829,0,0.2751540041067762,1.0
34,bsps,none,0.2,100,1.0,14.58,546.1048969696969,0.06668003728297844,0.9713131313131315,43.34650698602795,115.0,35.412,69.164,0.44237612920886943,0.6894333085869834,0,0.3069860279441118,1.0
35,bsps,none,0.2,100,1.0,19.336,541.5251757575758,0.046185777667465726,0.8907070707070707,44.24656426839127,119.0,36.36,69.956,0.4444444444444444,0.6925720327782183,0,0.2940582053354891,1.0
36,bsps,none,0.2,97,0.97,15.984,541.7100041666666,0.056407420884176884,0.899625,44.38334674175382,116.0,34.5,65.264,0.44463846337010876,0.6989894646312621,0,0.31234915526950924,1.0
37,bsps,none,0.2,96,0.96,16.664,549.3377768421054,0.061277838523434096,1.018778947368421,42.934295877798704,117.0,33.936,68.184,0.4425510712506228,0.6901749663526245,0,0.28897258840761664,1.0
38,bsps,none,0.2,100,1.0,14.088,545.2611151515152,0.06828348546877959,0.9600404040404041,43.32657567242072,114.0,35.8,68.36,0.4433774834437086,0.6891402714932127,0,0.31112003211561623,1.0
39,bsps,none,0.2,100,1.0,14.856,544.5676565656565,0.06376195648940747,0.9454141414141414,41.11090945755193,114.0,35.68,69.324,0.4458990114881111,0.6983337478239244,0,0.2917927001411575,1.0
40,bsps,none,0.2,100,1.0,14.56,547.6841818181819,0.06866528541439414,0.9957575757575757,42.73099415204678,115.0,35.568,69.468,0.4441960293328564,0.6932153392330384,0,0.30046380318612625,1.0
41,bsps,none,0.2,100,1.0,14.716,543.5018424242426,0.06339599104599106,0.9311919191919191,44.09264526615197,115.0,35.86,67.668,0.444839255499154,0.6882775119617225,0,0.3161316537992686,1.0
42,bsps,none,0.2,100,1.0,14.16,545.8749616161617,0.06836258371258372,0.9665858585858587,41.69253294289898,114.0,35.768,68.756,0.4479359730412805,0.7,0,0.2972181551976574,1.0
43,bsps,none,0.2,96,0.96,14.492,544.6127536842106,0.0655788550458829,0.9448421052631579,42.294871794871796,115.0,33.792,65.252,0.4447198017427452,0.6911600979737252,0,0.30958385876418665,1.0
44,bsps,none,0.2,100,1.0,15.076,544.001705050505,0.06232213244272068,0.9383434343434344,42.42995755003032,115.0,36.46,69.092,0.44519476241455985,0.694514574248336,0,0.29917121487770365,1.0
45,bsps,none,0.2,100,1.0,14.024,547.2876525252525,0.07058772002408367,0.9888888888888889,41.67219005789579,114.0,34.856,68.968,0.4447936130456939,0.691670610506389,0,0.29766420443202235,1.0
46,bsps,none,0.2,99,0.99,15.592,544.9534530612245,0.061363384144866744,0.9558367346938776,44.18559966216216,116.0,35.644,68.316,0.44584316810910046,0.6939177542477223,0,0.31017736486486486,1.0
47,bsps,none,0.2,100,1.0,14.936,543.1936161616163,0.06140714049929736,0.9151919191919192,41.57688421903415,115.0,35.232,68.728,0.4459803845856823,0.6947923533289387,0,0.2964235199030107,1.0
48,bsps,none,0.2,99,0.99,15.052,542.4912653061225,0.06090082175727434,0.9141224489795918,42.60685905478879,115.0,36.784,68.44,0.4458620990998864,0.6950948977076657,0,0.30154746967795903,1.0
49,bsps,none,0.2,100,1.0,14.872,542.8797696969698,0.06176930836048484,0.917010101010101,42.637240812974746,114.0,35.948,68.28,0.4462724527102209,0.6935264825712992,0,0.30650790392116606,1.0
0,bsps,none,0.3,99,0.99,16.268,554.4348938775512,0.06660139872798937,1.078326530612245,40.409418810398805,116.0,30.032,71.508,0.41038167938931297,0.7036286919831224,0,0.2722199537226079,1.0
1,bsps,none,0.3,100,1.0,15.536,558.6980565656567,0.07343372020136726,1.1383030303030304,39.05684296619411,116.0,29.16,74.156,0.41056314185757814,0.7069957320467619,0,0.25231733914940024,1.0
2,bsps,none,0.3,100,1.0,16.384,555.7783232323233,0.06689023504493062,1.0938585858585859,40.57401160437188,116.0,29.176,73.38,0.4080161170607571,0.7023543564186286,0,0.2689245715827823,1.0
3,bsps,none,0.3,99,0.99,14.816,553.9801673469387,0.07232299744073453,1.070204081632653,37.903296402680894,114.0,29.708,71.872,0.41501345827933406,0.7141899815714525,0,0.26152373136369855,1.0
4,bsps,none,0.3,100,1.0,15.096,555.1342505050507,0.07222501742991941,1.087030303030303,39.737811484290354,115.0,30.272,72.324,0.411087969850243,0.7103940327549862,0,0.26909534127843987,1.0
5,bsps,none,0.3,97,0.97,15.588,554.5989000000001,0.06912803929798414,1.0752916666666665,38.913374913374916,115.0,28.332,70.668,0.4112519809825674,0.7081572960675984,0,0.26638946638946637,1.0
6,bsps,none,0.3,100,1.0,16.044,556.0179474747476,0.06896277803012017,1.1022626262626263,39.53388584413848,116.0,29.688,72.944,0.4112936772046589,0.7114208021753909,0,0.2621307311856704,1.0
7,bsps,none,0.3,100,1.0,14.42,552.5861656565656,0.07276118739648152,1.0465858585858587,39.349060429904014,114.0,30.556,72.196,0.41094261076419863,0.7078396364226587,0,0.2751115317020414,1.0
8,bsps,none,0.3,100,1.0,17.64,552.8007636363636,0.05962833348021921,1.047919191919192,40.37480021310602,117.0,30.104,73.028,0.4097178018247401,0.7082760989010989,0,0.26172083111347894,1.0
9,bsps,none,0.3,100,1.0,16.376,553.1533535353535,0.06477359733680683,1.0564040404040405,41.066296095444685,117.0,30.916,72.312,0.41011461894228834,0.7033366369342583,0,0.27413232104121477,1.0
10,bsps,none,0.3,100,1.0,16.524,556.4082989898991,0.06733498953173876,1.107030303030303,40.39778707326946,117.0,30.104,72.448,0.4112794935737579,0.7073055028462998,0,0.27013898259344216,1.0
11,bsps,none,0.3,100,1.0,17.28,555.1619838383839,0.06313651940308287,1.0884848484848484,39.60921088068947,117.0,29.828,73.336,0.4143034568412337,0.7166837958204865,0,0.25316455696202533,1.0
12,bsps,none,0.3,100,1.0,14.724,554.6561696969696,0.07343647510804374,1.078060606060606,39.02920190274841,114.0,29.688,72.688,0.4067373050779688,0.702529618956132,0,0.27048097251585623,1.0
13,bsps,none,0.3,100,1.0,15.376,553.7898303030303,0.06933546921488098,1.0644444444444443,39.57296341629267,115.0,29.928,72.356,0.41229356005081597,0.7033405351504072,0,0.27199782401740785,1.0
14,bsps,none,0.3,100,1.0,14.656,554.432286868687,0.07369250161603103,1.0783030303030303,37.92173683515903,114.0,29.96,72.636,0.41080489503531986,0.7101145346023552,0,0.2603932954995381,1.0
15,bsps,none,0.3,100,1.0,14.692,555.352395959596,0.0743957319369084,1.089171717171717,37.908586525759574,115.0,29.884,73.836,0.40700978844332175,0.7056176029338223,0,0.2564068692206077,1.0
16,bsps,none,0.3,82,0.82,15.328,555.1322962962964,0.07138361708089377,1.0916049382716049,39.09346567411084,115.0,24.616,59.32,0.41287973889028373,0.7111204013377926,0,0.2643507030603805,1.0
17,bsps,none,0.3,97,0.97,16.304,555.8841916666668,0.06741103719265484,1.0977916666666667,38.147021899846564,116.0,28.716,71.82,0.412472885032538,0.7070524412296564,0,0.25303389594085646,1.0
18,bsps,none,0.3,100,1.0,16.46,554.3169212121212,0.0653125524992914,1.0737777777777777,38.943673469387754,116.0,29.836,73.092,0.41122448979591836,0.7082352941176471,0,0.26136054421768706,1.0
19,bsps,none,0.3,100,1.0,16.308,554.7616646464646,0.06648539170381275,1.0831515151515152,39.442537909018355,116.0,29.672,72.904,0.4101814516129032,0.7074013157894737,0,0.26310188880021285,1.0
20,bsps,none,0.3,100,1.0,14.484,555.4790585858585,0.07554614546673372,1.0923636363636362,38.09769189479334,114.0,29.776,72.676,0.413707102952913,0.7093373493975904,0,0.26154052603327965,1.0
21,bsps,none,0.3,100,1.0,14.948,556.6814787878789,0.07449940382783521,1.1107474747474748,40.2565445026178,115.0,29.632,72.56,0.4094162718015929,0.7044893931919092,0,0.27198281648543426,1.0
22,bsps,none,0.3,97,0.97,14.58,554.3427791666667,0.07401630934425052,1.0780416666666668,39.86359809149593,114.0,29.42,69.792,0.4121863799283154,0.7044996642041639,0,0.27490878473196745,1.0
23,bsps,none,0.3,97,0.97,16.032,557.7947750000001,0.07053804267967871,1.130375,39.94846078841064,116.0,28.756,71.268,0.4117583603020496,0.7031021897810219,0,0.2572781724474161,1.0
24,bsps,none,0.3,100,1.0,15.032,555.2983717171718,0.07291286959228135,1.093939393939394,39.96350858224084,115.0,30.008,72.292,0.4105459442660313,0.7042927997263554,0,0.27057710501419113,1.0
25,bsps,none,0.3,99,0.99,15.536,553.7643795918368,0.06872109272280341,1.0671020408163265,39.66606896551724,115.0,29.848,71.796,0.41001836359926547,0.7035978480161399,0,0.2736551724137931,1.0
26,bsps,none,0.3,100,1.0,17.016,554.4024404040405,0.06351883481728683,1.0796363636363635,39.60888466241,116.0,30.152,73.144,0.4108576935432059,0.7078254725313549,0,0.2630077435131096,1.0
27,bsps,none,0.3,100,1.0,14.816,556.3408363636364,0.07447893112697034,1.0999595959595958,36.88774821018506,114.0,28.864,73.804,0.41234542242543903,0.712608473711077,0,0.254356342023504,1.0
28,bsps,none,0.3,100,1.0,15.008,553.0514222222223,0.07034345360521832,1.0533333333333332,39.26658608648939,115.0,29.972,72.344,0.4110854503464203,0.7068366164542295,0,0.2708836959441311,1.0
29,bsps,none,0.3,100,1.0,15.568,556.1494464646465,0.07109581623895349,1.1055757575757574,38.66729373824241,115.0,29.708,73.708,0.4074782239218186,0.701507882111035,0,0.2620263370061811,1.0
30,bsps,none,0.3,93,0.93,14.252,556.2926869565218,0.07838437622393908,1.1124347826086958,40.29998558454663,115.0,28.192,66.768,0.4129414166156358,0.712869623655914,0,0.272452068617558,1.0
31,bsps,none,0.3,100,1.0,14.152,555.1778343434345,0.07716373180196709,1.0895353535353536,37.872058823529414,114.0,29.972,72.86,0.4135647637202769,0.7137410906679927,0,0.2565508021390374,1.0
32,bsps,none,0.3,100,1.0,16.144,554.5014868686869,0.067060276097789,1.0792323232323233,38.587278106508876,116.0,29.88,72.792,0.4143923031612016,0.712565963060686,0,0.2575309306078537,1.0
33,bsps,none,0.3,100,1.0,15.932,558.2932282828283,0.07148746854758206,1.1370101010101012,38.48009303598303,115.0,29.056,74.136,0.41285938316779924,0.7055408970976254,0,0.251744424681899,1.0
34,bsps,none,0.3,100,1.0,14.988,556.5077818181819,0.0741312746077452,1.1095757575757574,39.61221231874418,115.0,29.62,73.172,0.408796196239464,0.7051862164984337,0,0.26606358919781825,1.0
35,bsps,none,0.3,100,1.0,19.916,551.0047232323233,0.05131846596058754,1.0183434343434343,40.48839103869654,119.0,30.364,73.528,0.41506910387873386,0.7140962485790072,0,0.25186693822131706,1.0
36,bsps,none,0.3,97,0.97,16.492,550.5764458333334,0.06190645499259083,1.01875,41.540983606557376,116.0,29.656,68.74,0.4111817501869858,0.7097955447055233,0,0.2796369055683512,1.0
37,bsps,none,0.3,96,0.96,17.168,559.4290610526316,0.06720313360801385,1.1508210526315787,39.69159524467791,117.0,27.868,71.548,0.40630555884793174,0.7028044419348767,0,0.25269560409178876,1.0
38,bsps,none,0.3,100,1.0,14.488,554.5144686868687,0.07488187248481366,1.0829494949494949,39.492426291587776,114.34999999999945,30.596,71.928,0.41410032926593066,0.7128279883381924,0,0.26900189342710307,1.0
39,bsps,none,0.3,100,1.0,15.268,554.2539757575759,0.07053265543461622,1.0748686868686868,38.03059299191375,115.0,29.956,73.032,0.4136169325409238,0.7071920834069624,0,0.2568733153638814,1.0
40,bsps,none,0.3,100,1.0,14.912,557.3865414141414,0.07563880825057297,1.1237575757575757,39.86734693877551,115.0,29.916,73.04,0.4089227191034993,0.7019513037471939,0,0.26745435016111707,1.0
41,bsps,none,0.3,100,1.0,15.42,553.7131676767679,0.06935578310578311,1.0682828282828283,40.47209490428687,115.0,30.356,71.824,0.41361727654469105,0.7129043014338112,0,0.27298463197627393,1.0
42,bsps,none,0.3,100,1.0,14.62,555.4740202020203,0.0749876312866509,1.0935353535353536,39.46565934065934,115.0,30.232,72.384,0.4135188866799205,0.7058922558922559,0,0.2706043956043956,1.0
43,bsps,none,0.3,96,0.96,15.044,553.5493642105264,0.07121210777182913,1.063621052631579,39.92136084774121,116.0,28.868,68.54,0.40989198408186467,0.7036922122246354,0,0.28192972671500277,1.0
44,bsps,none,0.3,100,1.0,15.564,553.4622101010102,0.06839191208210818,1.0632727272727271,39.69053086586519,115.0,30.6,72.468,0.41256300891818537,0.7077943078913325,0,0.26759421856004323,1.0
45,bsps,none,0.3,100,1.0,14.472,557.0440242424244,0.07728799533799534,1.1174949494949495,39.88135593220339,115.0,29.196,72.548,0.40810126582278483,0.7017142857142857,0,0.2751588983050847,1.0
